date,Ayrshire and Arran,Borders,Dumfries and Galloway,Fife,Forth Valley,Grampian,Greater Glasgow and Clyde,Highland,Lanarkshire,Lothian,Orkney,Shetland,Tayside,Western Isles
2021-01-03,1.3525576865853328,0.0,0.0,0.6722056411497406,0.0,1.1119664699341374,0.8510783162266591,0.0,0.7584951456310679,0.38985486260400776,0.0,0.0,0.600845991155547,0.0
2021-01-04,1.3525576865853328,0.0,0.0,0.6722056411497406,0.8168066128663377,1.0264305876315114,0.8085244004153262,0.0,0.8343446601941747,0.38985486260400776,0.0,0.0,0.8411843876177657,0.0
2021-01-05,1.4878134552438662,0.0,0.0,0.8066467693796887,0.9801679354396053,1.0264305876315114,1.0212939794719909,0.0,0.9860436893203883,0.38985486260400776,0.0,0.0,0.8411843876177657,0.0
2021-01-06,1.6230692239023996,0.0,0.0,0.8066467693796887,0.9801679354396053,1.1119664699341374,0.978740063660658,0.0,0.9860436893203883,0.44554841440458026,0.0,0.0,0.9613535858488752,0.0
2021-01-07,1.3525576865853328,0.0,1.6802204449223739,0.9410878976096367,1.3068905805861404,1.1119664699341374,0.8936322320379922,0.0,0.9860436893203883,0.5012419662051527,0.0,0.0,1.0815227840799846,0.0
2021-01-08,1.3525576865853328,0.0,2.688352711875798,0.9410878976096367,0.9801679354396053,0.9408947053288854,0.9361861478493251,0.0,1.2135922330097089,0.5012419662051527,0.0,0.0,0.9613535858488752,0.0
2021-01-09,1.4878134552438662,2.168821028888696,3.0243968008602726,1.209970154069533,0.8168066128663377,0.9408947053288854,1.0638478952833241,0.0,1.0618932038834952,0.6126290698062978,0.0,0.0,0.9613535858488752,0.0
2021-01-10,1.6230692239023996,2.168821028888696,3.3604408898447478,1.209970154069533,0.8168066128663377,1.2830382345393891,1.1915096427173228,0.0,1.2894417475728155,0.7240161734074428,0.0,0.0,0.9613535858488752,0.0
2021-01-11,1.3525576865853328,3.0363494404441744,3.6964849788292224,1.0755290258395849,0.9801679354396053,1.1119664699341374,1.3191713901513218,0.0,1.2135922330097089,0.7797097252080155,0.0,0.0,0.9613535858488752,0.0
2021-01-12,1.3525576865853328,2.168821028888696,4.032529067813697,1.3444112822994811,0.9801679354396053,1.1975023522367634,1.4468331375853205,0.0,1.0618932038834952,0.835403277008588,0.0,0.0,1.3218611805422034,0.0
