simu,x,y,age_group
147,-5.361418910836017,0.23841834726578748,7
148,-5.594276599853431,0.29380012444410103,7
149,-5.199015876480395,0.4476845813182601,7
150,-5.627415173434307,0.2859304463053912,7
151,-5.414019056485501,0.2241042418552696,7
152,-5.422744241529574,0.22693355604219484,7
153,-5.4217359823969575,0.24434937821138317,7
154,-5.509933238451589,0.28815186529875236,7
155,-5.24100534081755,0.4215466447962679,7
156,-5.787758111644393,0.34586590006801243,7
157,-5.78537704689937,0.34393472459061,7
158,-5.342451257015915,0.46105692642271784,7
159,-5.522769705961994,0.26782811728946015,7
